TransactionID,CustomerID,Amount,Currency,SourceCountry,DestinationCountry,Date
TXN6100,CUST4993,10139,USD,China,Syria,2023-10-19
TXN6101,CUST881,13651,USD,Venezuela,Germany,2024-11-18
TXN6102,CUST2630,60432,USD,Syria,Panama,2025-06-12
TXN6103,CUST3507,73231,USD,Switzerland,Afghanistan,2024-10-24
TXN6104,CUST3797,22700,USD,Japan,Russia,2024-10-31
TXN6105,CUST2367,40342,USD,UAE,Yemen,2023-09-07
TXN6106,CUST4518,29720,USD,Syria,Iraq,2025-08-28
TXN6107,CUST713,64021,USD,Afghanistan,Canada,2025-05-10
TXN6108,CUST1988,86264,USD,UK,North Korea,2023-07-21
TXN6109,CUST3928,18592,USD,North Korea,Japan,2025-10-06
TXN6110,CUST4506,728,USD,Panama,Cayman Islands,2025-03-16
TXN6111,CUST3168,42167,USD,Venezuela,Cayman Islands,2024-09-12
TXN6112,CUST4664,46302,USD,Germany,China,2025-01-14
TXN6113,CUST4916,65704,USD,Syria,Mexico,2025-05-01
TXN6114,CUST952,61977,USD,Iraq,Somalia,2025-12-04
TXN6115,CUST3989,49062,USD,Iraq,Russia,2025-05-02
TXN6116,CUST68,15009,USD,Germany,Somalia,2025-10-04
TXN6117,CUST1201,81542,USD,Russia,China,2023-03-08
TXN6118,CUST4315,70866,USD,UK,North Korea,2023-08-06
TXN6119,CUST2272,38139,USD,Panama,China,2023-11-23
TXN6120,CUST2662,55039,USD,North Korea,Iraq,2024-12-11
TXN6121,CUST4565,3452,USD,Mexico,Afghanistan,2023-06-19
TXN6122,CUST410,98139,USD,Iraq,Switzerland,2025-01-13
TXN6123,CUST1731,452,USD,UAE,Iraq,2025-03-12
TXN6124,CUST3110,22608,USD,Switzerland,Germany,2025-11-21
TXN6125,CUST2955,2040,USD,China,Iran,2023-05-01
TXN6126,CUST2903,17117,USD,Somalia,UK,2025-11-09
TXN6127,CUST1759,82833,USD,Somalia,Iraq,2024-01-05
TXN6128,CUST2411,63607,USD,UAE,Yemen,2023-02-28
TXN6129,CUST831,76105,USD,Syria,Iran,2025-12-08
TXN6130,CUST4366,50846,USD,North Korea,Iraq,2024-10-06
TXN6131,CUST4148,34200,USD,Panama,North Korea,2025-11-11
TXN6132,CUST2109,90352,USD,Canada,USA,2025-07-11
TXN6133,CUST887,77945,USD,UK,Iraq,2024-09-21
TXN6134,CUST484,82932,USD,Syria,UK,2023-11-22
TXN6135,CUST2224,85703,USD,UAE,Iran,2024-05-02
TXN6136,CUST217,10489,USD,USA,Canada,2024-11-13
TXN6137,CUST2822,6244,USD,UAE,USA,2025-12-25
TXN6138,CUST2664,83612,USD,Japan,Russia,2023-11-23
TXN6139,CUST3637,29488,USD,USA,Panama,2024-04-07
TXN6140,CUST2468,98209,USD,Japan,Venezuela,2025-05-14
TXN6141,CUST4466,18008,USD,China,North Korea,2025-10-15
TXN6142,CUST1147,2719,USD,North Korea,UAE,2023-08-27
TXN6143,CUST2023,89913,USD,Russia,Cayman Islands,2024-01-25
TXN6144,CUST1479,41481,USD,Syria,Yemen,2024-10-07
TXN6145,CUST2931,37513,USD,Cayman Islands,Canada,2025-08-27
TXN6146,CUST2176,50376,USD,China,Cayman Islands,2025-10-29
TXN6147,CUST3351,12604,USD,Syria,USA,2023-06-05
TXN6148,CUST85,48201,USD,Iran,Cayman Islands,2024-02-13
TXN6149,CUST2951,65148,USD,Canada,USA,2025-07-11
TXN6150,CUST1828,24136,USD,Iran,Cayman Islands,2024-03-17
TXN6151,CUST983,74797,USD,Iraq,Venezuela,2024-11-04
TXN6152,CUST929,57783,USD,Iran,USA,2023-08-26
TXN6153,CUST4927,94644,USD,Venezuela,China,2023-05-10
TXN6154,CUST3806,82155,USD,Syria,Venezuela,2024-07-12
TXN6155,CUST836,70983,USD,Iran,Japan,2024-07-09
TXN6156,CUST1697,30804,USD,Iraq,China,2024-11-17
TXN6157,CUST3902,57729,USD,Canada,Russia,2025-11-29
TXN6158,CUST92,62911,USD,China,UAE,2024-12-02
TXN6159,CUST2257,74159,USD,Panama,USA,2025-12-17
TXN6160,CUST153,27447,USD,Russia,North Korea,2023-03-07
TXN6161,CUST1917,85964,USD,Germany,North Korea,2023-01-16
TXN6162,CUST3552,45880,USD,Japan,UAE,2023-11-03
TXN6163,CUST3846,9544,USD,China,Panama,2024-04-22
TXN6164,CUST1541,69932,USD,Switzerland,Panama,2023-07-30
TXN6165,CUST4529,30253,USD,UAE,Venezuela,2025-05-07
TXN6166,CUST1350,10686,USD,China,Russia,2025-05-28
TXN6167,CUST1259,21626,USD,Cayman Islands,Afghanistan,2023-11-08
TXN6168,CUST3872,81782,USD,USA,Russia,2024-01-18
TXN6169,CUST2612,60798,USD,Canada,Iran,2023-06-07
TXN6170,CUST4182,84116,USD,Iran,Syria,2023-03-17
TXN6171,CUST4397,15628,USD,UAE,Cayman Islands,2025-05-17
TXN6172,CUST2042,39940,USD,Yemen,Switzerland,2024-11-12
TXN6173,CUST2267,54716,USD,Russia,Iraq,2025-01-30
TXN6174,CUST446,1587,USD,Panama,North Korea,2025-12-01
TXN6175,CUST2516,61207,USD,Venezuela,Cayman Islands,2023-09-28
TXN6176,CUST3747,47079,USD,UK,Iraq,2025-01-29
TXN6177,CUST3190,88686,USD,Syria,USA,2024-06-21
TXN6178,CUST446,78793,USD,Yemen,Iran,2023-10-30
TXN6179,CUST4647,36219,USD,Mexico,Germany,2025-09-30
TXN6180,CUST2702,93148,USD,Japan,Mexico,2023-09-10
TXN6181,CUST4610,73154,USD,North Korea,UK,2025-07-17
TXN6182,CUST3486,68217,USD,UAE,Russia,2024-11-13
TXN6183,CUST3105,51419,USD,Afghanistan,UAE,2025-02-07
TXN6184,CUST433,39369,USD,UK,USA,2024-04-16
TXN6185,CUST3895,32187,USD,UK,UAE,2023-04-25
TXN6186,CUST3730,7275,USD,Germany,Somalia,2023-09-15
TXN6187,CUST4973,82756,USD,Syria,North Korea,2023-01-22
TXN6188,CUST2953,52669,USD,Japan,Syria,2024-05-08
TXN6189,CUST4409,6233,USD,Mexico,Russia,2025-12-10
TXN6190,CUST4455,36841,USD,Venezuela,Russia,2025-05-09
TXN6191,CUST2230,16923,USD,Canada,UAE,2023-08-08
TXN6192,CUST2495,41508,USD,UK,Russia,2024-07-24
TXN6193,CUST1402,70789,USD,Venezuela,Japan,2025-06-21
TXN6194,CUST3849,56927,USD,Cayman Islands,Japan,2025-05-13
TXN6195,CUST697,98702,USD,Cayman Islands,Russia,2023-04-18
TXN6196,CUST127,7999,USD,China,Yemen,2023-10-14
TXN6197,CUST2795,71563,USD,China,Switzerland,2024-08-21
TXN6198,CUST4816,64918,USD,UK,UAE,2024-04-15
TXN6199,CUST4550,39116,USD,Canada,UAE,2023-08-13
TXN6200,CUST3251,23387,USD,Mexico,Yemen,2023-01-30
TXN6201,CUST4331,16476,USD,Canada,UAE,2024-10-13
TXN6202,CUST517,46580,USD,Germany,Mexico,2024-08-14
TXN6203,CUST297,75970,USD,Yemen,UAE,2023-03-17
TXN6204,CUST3916,31706,USD,Japan,Venezuela,2023-03-12
TXN6205,CUST1594,78868,USD,Yemen,Syria,2023-03-09
TXN6206,CUST1298,55181,USD,USA,Yemen,2025-02-09
TXN6207,CUST492,49079,USD,China,Cayman Islands,2023-03-22
TXN6208,CUST1527,90686,USD,USA,Germany,2024-07-10
TXN6209,CUST2551,53225,USD,Iraq,Venezuela,2025-07-30
TXN6210,CUST3875,92914,USD,Yemen,China,2024-02-25
TXN6211,CUST2804,43938,USD,Iran,USA,2023-01-19
TXN6212,CUST4976,12123,USD,North Korea,Afghanistan,2024-05-29
TXN6213,CUST241,80128,USD,China,Panama,2025-03-10
TXN6214,CUST913,441,USD,Somalia,Afghanistan,2024-04-10
TXN6215,CUST4708,93043,USD,USA,Afghanistan,2023-02-09
TXN6216,CUST3109,86740,USD,Afghanistan,China,2023-03-20
TXN6217,CUST2297,29754,USD,Germany,Mexico,2023-02-06
TXN6218,CUST3075,86298,USD,Iraq,UK,2023-09-13
TXN6219,CUST967,8283,USD,North Korea,China,2025-12-15
TXN6220,CUST3126,26247,USD,Iran,Japan,2023-08-04
TXN6221,CUST310,57276,USD,China,Japan,2025-09-21
TXN6222,CUST4346,47606,USD,Iraq,Canada,2023-07-04
TXN6223,CUST253,98960,USD,Germany,Yemen,2023-08-22
TXN6224,CUST1623,43979,USD,Canada,North Korea,2024-10-07
TXN6225,CUST703,29586,USD,Cayman Islands,Canada,2023-10-10
TXN6226,CUST3111,19603,USD,Russia,Japan,2024-04-12
TXN6227,CUST829,45894,USD,UAE,Iraq,2024-03-16
TXN6228,CUST2858,40196,USD,Iran,Russia,2024-10-11
TXN6229,CUST1478,51636,USD,USA,Mexico,2024-11-14
TXN6230,CUST940,15059,USD,Iran,Syria,2025-10-29
TXN6231,CUST1172,88041,USD,Germany,Iraq,2024-06-10
TXN6232,CUST2673,44581,USD,Afghanistan,Switzerland,2023-01-11
TXN6233,CUST1678,74471,USD,USA,China,2024-04-09
TXN6234,CUST3226,15080,USD,Iraq,Germany,2024-08-13
TXN6235,CUST278,95428,USD,China,Syria,2025-12-30
TXN6236,CUST3251,72154,USD,Cayman Islands,Canada,2023-02-20
TXN6237,CUST985,82634,USD,Mexico,Canada,2024-09-14
TXN6238,CUST973,20059,USD,China,Iraq,2023-03-17
TXN6239,CUST4272,51175,USD,USA,Iran,2024-08-21
TXN6240,CUST388,8541,USD,Germany,Panama,2025-07-31
TXN6241,CUST1801,18575,USD,North Korea,Somalia,2025-08-21
TXN6242,CUST984,59251,USD,Iran,North Korea,2024-06-26
TXN6243,CUST2293,36814,USD,North Korea,UK,2023-11-02
TXN6244,CUST643,8664,USD,Russia,UK,2025-05-02
TXN6245,CUST4037,52375,USD,Canada,Germany,2024-06-18
TXN6246,CUST1589,43958,USD,Russia,Syria,2025-08-04
TXN6247,CUST2374,59120,USD,Yemen,USA,2024-05-18
TXN6248,CUST1504,72526,USD,Somalia,Russia,2023-05-25
TXN6249,CUST1342,11863,USD,North Korea,Afghanistan,2023-04-06
TXN6250,CUST4956,3249,USD,Mexico,Syria,2025-08-24
TXN6251,CUST2069,82097,USD,Yemen,Canada,2023-12-22
TXN6252,CUST1888,80567,USD,USA,Switzerland,2023-05-20
TXN6253,CUST1412,9982,USD,Japan,Panama,2025-05-01
TXN6254,CUST3209,4169,USD,China,Somalia,2024-08-05
TXN6255,CUST4610,72861,USD,Switzerland,UAE,2025-08-10
TXN6256,CUST3442,8748,USD,Iran,Mexico,2024-10-24
TXN6257,CUST3918,22737,USD,UK,Germany,2025-01-02
TXN6258,CUST1901,94517,USD,Venezuela,Somalia,2023-01-04
TXN6259,CUST1360,85838,USD,Iraq,China,2025-10-25
TXN6260,CUST2555,58627,USD,USA,Somalia,2025-11-06
TXN6261,CUST262,2900,USD,USA,North Korea,2024-01-27
TXN6262,CUST1375,11763,USD,UAE,Iran,2023-11-27
TXN6263,CUST2345,82603,USD,China,Venezuela,2023-02-21
TXN6264,CUST1636,79968,USD,Japan,UK,2025-08-05
TXN6265,CUST1302,8664,USD,Iraq,Cayman Islands,2023-06-15
TXN6266,CUST195,55678,USD,China,Iraq,2025-11-13
TXN6267,CUST3917,23955,USD,Yemen,Japan,2023-09-27
TXN6268,CUST4424,80031,USD,UK,Russia,2023-12-07
TXN6269,CUST3924,67853,USD,Syria,Afghanistan,2024-12-31
TXN6270,CUST1182,50595,USD,Mexico,North Korea,2025-01-18
TXN6271,CUST3025,50553,USD,Yemen,Iran,2025-04-21
TXN6272,CUST473,89599,USD,Switzerland,Yemen,2024-11-22
TXN6273,CUST2225,84953,USD,Syria,China,2023-11-03
TXN6274,CUST4487,44016,USD,North Korea,Syria,2025-10-20
TXN6275,CUST4385,95396,USD,China,Switzerland,2024-07-13
TXN6276,CUST4019,87723,USD,UAE,Canada,2023-12-18
TXN6277,CUST3717,50884,USD,Russia,Cayman Islands,2025-07-30
TXN6278,CUST1231,10896,USD,Panama,Canada,2025-07-24
TXN6279,CUST1018,13975,USD,UAE,Syria,2023-03-26
TXN6280,CUST2495,17063,USD,Russia,USA,2024-04-01
TXN6281,CUST771,16913,USD,UAE,Somalia,2024-09-01
TXN6282,CUST3868,64840,USD,Cayman Islands,Syria,2024-12-31
TXN6283,CUST2563,80761,USD,Cayman Islands,Iraq,2023-08-03
TXN6284,CUST2143,22854,USD,Iran,Germany,2024-01-28
TXN6285,CUST1144,705,USD,Panama,Somalia,2023-05-16
TXN6286,CUST574,63601,USD,Canada,UK,2025-07-21
TXN6287,CUST2137,60293,USD,China,Switzerland,2024-05-08
TXN6288,CUST55,39149,USD,Afghanistan,Canada,2024-07-12
TXN6289,CUST2389,91706,USD,Iran,Panama,2023-12-27
TXN6290,CUST4658,9329,USD,Venezuela,Germany,2025-07-26
TXN6291,CUST771,25966,USD,USA,Canada,2025-12-21
TXN6292,CUST615,81313,USD,Cayman Islands,North Korea,2023-03-30
TXN6293,CUST2586,41283,USD,Russia,Iran,2024-12-16
TXN6294,CUST3044,32637,USD,Switzerland,Cayman Islands,2024-09-10
TXN6295,CUST3586,27034,USD,Panama,UAE,2023-08-06
TXN6296,CUST1819,93377,USD,USA,Syria,2023-09-15
TXN6297,CUST372,41806,USD,USA,Iraq,2023-08-11
TXN6298,CUST2288,98683,USD,Cayman Islands,Switzerland,2024-08-23
TXN6299,CUST3204,49193,USD,Cayman Islands,Yemen,2024-07-31
TXN6300,CUST2736,45928,USD,Syria,Iran,2023-11-18
TXN6301,CUST4652,27866,USD,North Korea,UAE,2025-03-09
TXN6302,CUST546,40913,USD,Venezuela,USA,2025-03-03
TXN6303,CUST4909,13553,USD,USA,Iraq,2024-05-10
TXN6304,CUST262,16266,USD,Mexico,Yemen,2024-02-04
TXN6305,CUST1670,56528,USD,Iraq,Panama,2025-06-08
TXN6306,CUST943,7078,USD,USA,China,2024-06-24
TXN6307,CUST4683,30367,USD,Iran,Somalia,2025-03-10
TXN6308,CUST1585,73007,USD,UAE,Cayman Islands,2023-01-29
TXN6309,CUST4748,97502,USD,Iraq,Panama,2023-11-20
TXN6310,CUST4797,1834,USD,Switzerland,Yemen,2024-03-13
TXN6311,CUST2583,93325,USD,Cayman Islands,Iraq,2025-11-19
TXN6312,CUST1171,51942,USD,Canada,Yemen,2023-12-19
TXN6313,CUST2488,79230,USD,UK,Russia,2023-09-22
TXN6314,CUST1260,96396,USD,Iraq,Yemen,2023-01-25
TXN6315,CUST3776,70284,USD,Iran,Somalia,2025-11-21
TXN6316,CUST776,15143,USD,Cayman Islands,Iran,2024-05-13
TXN6317,CUST1697,49203,USD,Venezuela,Cayman Islands,2024-02-29
TXN6318,CUST986,90545,USD,Cayman Islands,Russia,2023-02-02
TXN6319,CUST3959,90062,USD,Japan,UK,2023-02-24
TXN6320,CUST1696,5697,USD,Afghanistan,Panama,2025-07-08
TXN6321,CUST4293,7351,USD,Japan,Syria,2025-12-26
TXN6322,CUST2854,34405,USD,Yemen,China,2024-06-05
TXN6323,CUST1058,21658,USD,USA,Iran,2025-09-03
TXN6324,CUST2108,44855,USD,Syria,Venezuela,2025-06-10
TXN6325,CUST322,71560,USD,Somalia,Switzerland,2023-11-13
TXN6326,CUST640,36699,USD,Japan,China,2023-10-06
TXN6327,CUST3570,54979,USD,Canada,Iran,2025-10-19
TXN6328,CUST876,97674,USD,Cayman Islands,Russia,2024-01-19
TXN6329,CUST2530,49496,USD,Russia,Cayman Islands,2023-04-21
TXN6330,CUST3673,81197,USD,Cayman Islands,Panama,2023-07-04
TXN6331,CUST4083,31418,USD,Canada,Syria,2023-09-28
TXN6332,CUST2351,54713,USD,Switzerland,Syria,2024-08-31
TXN6333,CUST4934,18776,USD,Switzerland,Venezuela,2024-11-26
TXN6334,CUST4301,34245,USD,Panama,Germany,2023-07-09
TXN6335,CUST2741,76718,USD,Panama,Russia,2023-09-06
TXN6336,CUST2127,149,USD,Mexico,Iran,2023-01-10
TXN6337,CUST2196,58666,USD,Syria,Yemen,2023-08-05
TXN6338,CUST1024,18174,USD,Syria,Germany,2024-06-03
TXN6339,CUST1337,22453,USD,Iran,USA,2025-10-07
TXN6340,CUST4150,57959,USD,UAE,Mexico,2023-11-30
TXN6341,CUST260,96238,USD,Venezuela,North Korea,2023-01-29
TXN6342,CUST2035,24670,USD,Switzerland,Mexico,2025-04-29
TXN6343,CUST2279,15869,USD,Iran,UAE,2024-06-16
TXN6344,CUST1931,80988,USD,Cayman Islands,Yemen,2023-06-30
TXN6345,CUST1307,83334,USD,Afghanistan,Yemen,2025-04-08
TXN6346,CUST3622,18390,USD,Iraq,Russia,2023-01-28
TXN6347,CUST1846,79517,USD,UK,Switzerland,2025-09-06
TXN6348,CUST1307,56603,USD,Mexico,Switzerland,2025-05-04
TXN6349,CUST3093,17357,USD,UAE,Canada,2025-08-28
TXN6350,CUST2527,32474,USD,UAE,Mexico,2024-08-10
TXN6351,CUST3196,40319,USD,Iraq,Cayman Islands,2024-05-01
TXN6352,CUST1451,20153,USD,China,Switzerland,2025-08-08
TXN6353,CUST631,59690,USD,Germany,Venezuela,2025-05-08
TXN6354,CUST3457,72788,USD,Germany,Iran,2023-04-16
TXN6355,CUST1590,89607,USD,Cayman Islands,UAE,2024-06-26
TXN6356,CUST4828,77086,USD,Russia,UAE,2023-03-16
TXN6357,CUST1883,71298,USD,Cayman Islands,Yemen,2023-07-17
TXN6358,CUST4056,21325,USD,UAE,Venezuela,2025-09-18
TXN6359,CUST2678,99907,USD,Japan,Somalia,2023-11-12
TXN6360,CUST3805,67508,USD,Japan,USA,2024-12-23
TXN6361,CUST1099,2812,USD,Russia,Mexico,2025-10-19
TXN6362,CUST1435,99240,USD,Cayman Islands,Yemen,2024-10-20
TXN6363,CUST4460,66969,USD,Iran,Canada,2023-08-18
TXN6364,CUST3194,80225,USD,Venezuela,USA,2025-09-02
TXN6365,CUST4259,92330,USD,Yemen,Germany,2024-10-16
TXN6366,CUST709,44156,USD,North Korea,UAE,2024-05-21
TXN6367,CUST352,17193,USD,China,UAE,2025-12-13
TXN6368,CUST2930,33800,USD,UK,Syria,2023-04-08
TXN6369,CUST2388,69940,USD,Japan,Afghanistan,2025-09-07
TXN6370,CUST3980,44217,USD,Syria,Japan,2025-12-17
TXN6371,CUST2053,76882,USD,UAE,Syria,2025-07-22
TXN6372,CUST2075,60692,USD,China,Germany,2025-04-20
TXN6373,CUST554,83609,USD,Venezuela,Cayman Islands,2025-10-10
TXN6374,CUST3906,76277,USD,North Korea,Yemen,2025-11-08
TXN6375,CUST3956,2637,USD,Germany,Venezuela,2024-01-08
TXN6376,CUST1057,5822,USD,Mexico,Cayman Islands,2025-06-11
TXN6377,CUST1779,52656,USD,UK,Venezuela,2024-08-01
TXN6378,CUST2405,51838,USD,China,Venezuela,2025-04-17
TXN6379,CUST3168,45023,USD,Iran,Japan,2023-05-01
TXN6380,CUST2092,17881,USD,Japan,Syria,2023-07-06
TXN6381,CUST1636,96624,USD,Japan,Afghanistan,2023-08-25
TXN6382,CUST16,83483,USD,Somalia,Germany,2025-10-28
TXN6383,CUST1926,91206,USD,Panama,Afghanistan,2023-04-02
TXN6384,CUST1126,51576,USD,Afghanistan,Canada,2025-05-10
TXN6385,CUST3108,46642,USD,Somalia,Iran,2023-06-04
TXN6386,CUST3446,47697,USD,Russia,Somalia,2025-04-27
TXN6387,CUST2901,47079,USD,UAE,Russia,2025-04-16
TXN6388,CUST3252,47884,USD,Russia,UK,2023-06-30
TXN6389,CUST190,66160,USD,Afghanistan,Panama,2025-04-26
TXN6390,CUST4650,37434,USD,Iran,Germany,2024-01-02
TXN6391,CUST1793,83686,USD,Iran,Afghanistan,2024-09-02
TXN6392,CUST736,41455,USD,Canada,Somalia,2024-04-26
TXN6393,CUST4110,75618,USD,Afghanistan,Iran,2025-01-03
TXN6394,CUST4851,46878,USD,USA,Somalia,2025-06-15
TXN6395,CUST4555,64465,USD,Iran,Russia,2025-03-27
TXN6396,CUST1641,56238,USD,Russia,Venezuela,2023-06-13
TXN6397,CUST2168,55037,USD,Venezuela,North Korea,2024-05-28
TXN6398,CUST1974,5707,USD,Switzerland,Venezuela,2023-03-23
TXN6399,CUST560,71412,USD,Yemen,Somalia,2024-11-07
TXN6400,CUST2925,69590,USD,Switzerland,Mexico,2025-08-31
TXN6401,CUST2662,63415,USD,USA,Russia,2025-12-30
TXN6402,CUST1378,16491,USD,Switzerland,Germany,2024-12-12
TXN6403,CUST4217,90294,USD,Somalia,Canada,2023-11-25
TXN6404,CUST3735,45975,USD,North Korea,Germany,2023-06-25
TXN6405,CUST2785,43090,USD,USA,China,2024-06-07
TXN6406,CUST3330,99893,USD,Syria,Mexico,2025-09-05
TXN6407,CUST4980,74356,USD,Switzerland,China,2023-02-13
TXN6408,CUST1487,63043,USD,Iraq,Switzerland,2023-02-18
TXN6409,CUST1479,67036,USD,North Korea,Panama,2025-11-13
TXN6410,CUST1910,54803,USD,USA,Yemen,2025-05-29
TXN6411,CUST4193,28886,USD,Syria,China,2025-05-01
TXN6412,CUST2290,96404,USD,Panama,Japan,2025-08-25
TXN6413,CUST2195,78813,USD,Somalia,Switzerland,2023-05-27
TXN6414,CUST1778,10649,USD,Venezuela,UK,2023-10-06
TXN6415,CUST102,35625,USD,Somalia,UAE,2024-03-20
TXN6416,CUST1425,26382,USD,Russia,Syria,2025-11-22
TXN6417,CUST2728,25992,USD,North Korea,Afghanistan,2024-08-25
TXN6418,CUST3807,59487,USD,Panama,Afghanistan,2024-06-23
TXN6419,CUST2165,78236,USD,Afghanistan,Germany,2023-12-11
TXN6420,CUST629,75582,USD,UK,Iran,2023-10-08
TXN6421,CUST4192,32017,USD,Canada,Yemen,2025-10-24
TXN6422,CUST2476,9196,USD,Mexico,Panama,2025-09-15
TXN6423,CUST106,29791,USD,USA,Switzerland,2023-05-15
TXN6424,CUST1784,33818,USD,Somalia,Switzerland,2024-04-20
TXN6425,CUST4904,51447,USD,Yemen,Cayman Islands,2024-06-26
TXN6426,CUST1071,92882,USD,Switzerland,Russia,2025-07-18
TXN6427,CUST657,26188,USD,Yemen,Iraq,2023-03-10
TXN6428,CUST389,78959,USD,Mexico,North Korea,2023-09-19
TXN6429,CUST3255,52221,USD,Panama,Canada,2024-10-04
TXN6430,CUST1096,82829,USD,USA,Afghanistan,2023-06-21
TXN6431,CUST2658,93878,USD,UAE,Germany,2025-06-14
TXN6432,CUST4586,36130,USD,Switzerland,Japan,2024-12-14
TXN6433,CUST2893,60075,USD,Afghanistan,USA,2025-05-09
TXN6434,CUST4221,3146,USD,Yemen,Panama,2023-04-16
TXN6435,CUST2815,61727,USD,Venezuela,Iran,2025-04-17
TXN6436,CUST1117,40095,USD,Japan,Venezuela,2025-08-20
TXN6437,CUST969,12749,USD,Iran,Japan,2024-07-16
TXN6438,CUST2916,72692,USD,Panama,Germany,2024-07-20
TXN6439,CUST2166,44616,USD,Somalia,USA,2024-06-18
TXN6440,CUST4984,94440,USD,Canada,Germany,2024-10-21
TXN6441,CUST2688,91617,USD,UAE,Afghanistan,2023-02-18
TXN6442,CUST46,65028,USD,Somalia,Afghanistan,2023-10-15
TXN6443,CUST2714,11561,USD,Germany,Cayman Islands,2024-09-06
TXN6444,CUST1338,33216,USD,UAE,Cayman Islands,2023-07-23
TXN6445,CUST3248,62510,USD,Cayman Islands,Iran,2023-11-08
TXN6446,CUST303,54309,USD,UK,Cayman Islands,2024-09-19
TXN6447,CUST2327,68104,USD,Japan,North Korea,2023-08-09
TXN6448,CUST3372,57895,USD,UK,USA,2023-08-09
TXN6449,CUST3013,54403,USD,Venezuela,Iran,2024-08-18
TXN6450,CUST280,9131,USD,Canada,Yemen,2024-05-22
TXN6451,CUST440,36454,USD,Germany,Afghanistan,2025-06-04
TXN6452,CUST3009,95043,USD,Venezuela,Yemen,2023-10-02
TXN6453,CUST758,29414,USD,Somalia,Canada,2023-08-22
TXN6454,CUST3517,37900,USD,Mexico,Germany,2023-06-01
TXN6455,CUST247,88457,USD,Syria,Venezuela,2023-06-17
TXN6456,CUST4422,62824,USD,Iraq,USA,2023-05-05
TXN6457,CUST2839,85456,USD,Somalia,Iran,2024-08-19
TXN6458,CUST2890,64925,USD,Switzerland,Yemen,2023-07-26
TXN6459,CUST3123,71033,USD,Canada,Venezuela,2023-10-25
TXN6460,CUST3460,37181,USD,Cayman Islands,Panama,2025-01-07
TXN6461,CUST3700,62125,USD,Canada,North Korea,2023-05-14
TXN6462,CUST4971,86565,USD,Venezuela,Somalia,2023-02-22
TXN6463,CUST296,46580,USD,Venezuela,Iraq,2023-01-15
TXN6464,CUST2813,25818,USD,Afghanistan,Somalia,2023-07-13
TXN6465,CUST2246,20904,USD,Venezuela,Germany,2025-12-29
TXN6466,CUST293,27235,USD,Russia,Venezuela,2024-06-21
TXN6467,CUST2216,43983,USD,China,UK,2023-01-16
TXN6468,CUST4834,14564,USD,Panama,Iraq,2024-03-27
TXN6469,CUST1824,3533,USD,Mexico,Afghanistan,2024-06-02
TXN6470,CUST1026,2165,USD,Venezuela,Yemen,2023-07-21
TXN6471,CUST1406,86897,USD,Somalia,China,2025-09-15
TXN6472,CUST229,29517,USD,USA,Somalia,2023-05-04
TXN6473,CUST4321,60653,USD,North Korea,Syria,2023-01-13
TXN6474,CUST526,71055,USD,Somalia,Canada,2024-03-17
TXN6475,CUST2089,19953,USD,Canada,Russia,2023-08-26
TXN6476,CUST3035,73743,USD,Syria,Iran,2023-10-31
TXN6477,CUST2924,56752,USD,North Korea,Somalia,2025-01-31
TXN6478,CUST3325,14023,USD,Russia,UK,2024-08-30
TXN6479,CUST2575,23682,USD,Russia,Cayman Islands,2023-10-30
TXN6480,CUST2871,96347,USD,Panama,UK,2025-09-23
TXN6481,CUST422,82771,USD,Venezuela,Japan,2024-06-13
TXN6482,CUST1605,56166,USD,Russia,Switzerland,2024-06-01
TXN6483,CUST3522,3864,USD,North Korea,Panama,2023-02-16
TXN6484,CUST1093,1285,USD,Switzerland,Syria,2025-03-13
TXN6485,CUST2553,14732,USD,Canada,Yemen,2024-08-23
TXN6486,CUST1636,59439,USD,Germany,Iraq,2023-03-29
TXN6487,CUST4422,66104,USD,China,Cayman Islands,2023-02-10
TXN6488,CUST1748,52598,USD,Mexico,Cayman Islands,2024-03-25
TXN6489,CUST932,30488,USD,Switzerland,USA,2025-10-07
TXN6490,CUST2096,38911,USD,Germany,Switzerland,2024-05-11
TXN6491,CUST677,84576,USD,Yemen,Mexico,2023-03-11
TXN6492,CUST1150,47130,USD,Mexico,Syria,2025-12-09
TXN6493,CUST3629,28465,USD,Cayman Islands,Russia,2025-06-23
TXN6494,CUST555,24915,USD,Cayman Islands,Russia,2024-03-01
TXN6495,CUST4493,68450,USD,Japan,UK,2025-07-07
TXN6496,CUST1277,86238,USD,Iraq,Syria,2023-10-24
TXN6497,CUST1030,99710,USD,Iran,Russia,2025-04-01
TXN6498,CUST3982,76823,USD,North Korea,Somalia,2023-10-10
TXN6499,CUST209,63378,USD,Cayman Islands,Somalia,2025-08-31
TXN6500,CUST4275,32954,USD,Russia,China,2024-10-26
TXN6501,CUST3959,42694,USD,UK,Mexico,2025-06-12
TXN6502,CUST731,14072,USD,North Korea,USA,2025-11-04
TXN6503,CUST4594,66363,USD,Japan,Panama,2023-03-01
TXN6504,CUST1220,70384,USD,Afghanistan,Mexico,2024-02-05
TXN6505,CUST1593,90224,USD,UK,Panama,2023-08-18
TXN6506,CUST217,30110,USD,Cayman Islands,UK,2024-04-23
TXN6507,CUST3352,64458,USD,Afghanistan,UAE,2025-07-10
TXN6508,CUST899,45295,USD,Iran,Russia,2024-11-10
TXN6509,CUST3236,99402,USD,Iran,Russia,2024-08-29
TXN6510,CUST513,71872,USD,Russia,Japan,2024-12-15
